http://kpcnews.com/news/latest/new_era/,https://twitter.com/kpcnews,https://www.facebook.com/albionnewera,https://www.youtube.com/user/kpcnewscom,
http://www.elwoodpublishing.com/,https://www.facebook.com/AlexandriaTimesTribune,,,
http://www.heraldbulletin.com/,https://twitter.com/heraldbulletin,https://www.facebook.com/heraldbulletin,https://www.instagram.com/theheraldbulletin/,http://www.youtube.com/user/HeraldBulletin
http://kpcnews.com/news/latest/heraldrepublican/,https://twitter.com/kpcnews,https://www.facebook.com/kpcnews,https://www.youtube.com/user/kpcnewscom,
http://www.newsbug.info/fountain_county_neighbor/,https://www.facebook.com/fountaincountyneighbor,,,
http://kpcnews.com/news/latest/eveningstar/,https://twitter.com/kpcnews,https://www.facebook.com/kpcnews,http://www.youtube.com/user/kpcnewscom,
http://www.batesvilleheraldtribune.com/,https://www.facebook.com/pages/The-Herald-Tribune-Batesville/177935445668076,https://www.youtube.com/channel/UCqx6SglEbqxuz4xuLw-rWyA,,
http://www.tmnews.com/,https://www.facebook.com/pages/The-Times-Mail/125981177413655,,,
http://bernewitness.com/,https://www.facebook.com/pages/Berne-Tri-Weekly-News/137954689571067,,,
http://www.ferdinandnews.com/v2/content.aspx?ID=22391&MemberID=1995,https://www.facebook.com/pages/Spencer-County-Leader/198038370217927,,,
http://www.heraldtimesonline.com/,https://twitter.com/theheraldtimes,https://www.facebook.com/pages/The-Herald-Times/13675287758,,
http://www.news-banner.com/,https://twitter.com/newsbanner,https://www.facebook.com/newsbanner,http://www.youtube.com/user/NewsBanner,
http://www.bulletintimesnews.com/,https://www.facebook.com/bulletin.times,https://www.youtube.com/user/BulletinTimes/videos,,
http://thepilotnews.com/tags/bourbon-news-mirror,https://www.youtube.com/channel/UCmttMi2RZmw4WCawZGKxOcA,,,
http://www.thebraziltimes.com/,https://twitter.com/thebraziltimes,https://www.facebook.com/brazil.times,http://www.youtube.com/user/braziltimes,
http://www.whitewaterpub.com/,https://www.facebook.com/pages/Whitewater-Publications/218126531532213,,,
http://www.thebanner.com/,https://twitter.com/jcbanner,https://www.facebook.com/jacksoncountybanner,https://www.youtube.com/channel/UCWUD6pi7KFajtFs8Oy9CcfQ,
http://kpcnews.com/news/latest/butlerbulletin/,https://twitter.com/kpcnews,https://www.facebook.com/kpcnews,https://www.youtube.com/user/kpcnewscom,
http://currentincarmel.com/,https://twitter.com/CI_Carmel,https://www.facebook.com/currentincarmel,https://www.youtube.com/user/CurrentPublishingLLC,
http://gbpnews.com/,,,,
http://chestertontribune.com/,https://twitter.com/ChestertonTrib,https://www.facebook.com/pages/Chesterton-Tribune/163085470378091,,
http://busconews.com/,https://twitter.com/busconews,https://www.facebook.com/busconews,,
http://www.thehoosiertopics.com/,,,,
http://www.thepostandmail.com/,https://twitter.com/ThePostandMail,https://www.facebook.com/pages/The-Post-and-Mail/147698951989988,https://www.youtube.com/channel/UC_F9B2-NjbbWevbhzY7_6Ag,
http://www.therepublic.com/,https://twitter.com/therepublicnews,https://www.facebook.com/TheRepublicNews,https://www.youtube.com/channel/UC50e-KvWwnQ0PXlWQTJ45lQ,
http://www.newsexaminer.com/,https://twitter.com/CNewsExaminer,https://www.facebook.com/pages/News-Examiner/154120804656112,,
http://www.corydondemocrat.com/,https://twitter.com/corydondemocrat,https://www.facebook.com/pages/The-Corydon-Democrat/23010221898,http://www.youtube.com/user/CorydonDemocrat,
http://www.journalreview.com/,https://twitter.com/journalreview,https://www.facebook.com/JournalReview,https://www.youtube.com/user/JournalReview,
http://www.thepaper24-7.com/,https://www.facebook.com/pages/The-Paper-of-Montgomery-County-News/127900953922882,http://www.youtube.com/channel/UCbUlqmrxUVeSkEnO2SWfcAQ,,
http://www.thepilotnews.com/category/culver-citizen,https://www.facebook.com/culvercitizen,https://www.youtube.com/channel/UCmttMi2RZmw4WCawZGKxOcA,,
http://www.newsbug.info/kankakee_valley_post_news/,https://www.facebook.com/KVPostNews,https://www.youtube.com/channel/UCuHAomPjgg3cqqEhVwvJ87w,,
http://www.decaturdailydemocrat.com/,https://www.facebook.com/pages/Decatur-Daily-Democrat/227074437339000,https://www.youtube.com/channel/UCzSm5lA-Rzzwzotf40jiz0g,,
http://www.elkharttruth.com/,https://twitter.com/elkharttruth,https://www.facebook.com/TheElkhartTruth,https://www.instagram.com/elkharttruth/,http://www.youtube.com/user/etruthvideo
http://www.elwoodpublishing.com/,https://www.facebook.com/ElwoodCallLeader,,,
http://www.courierpress.com/,https://twitter.com/courierpress,https://www.facebook.com/courierpress,https://www.instagram.com/courierpress/,http://www.youtube.com/user/ecpcourierpress
http://www.news4u.me/,https://www.facebook.com/NEWS4U,,,
http://ferdinandnews.com/,https://www.facebook.com/pages/Ferdinand-News/180276885351865,,,
http://currentinfishers.com/,https://twitter.com/CI_Fishers,https://www.facebook.com/currentinfishers,https://www.youtube.com/user/CurrentPublishingLLC,
http://www.carrollcountycomet.com/,,,,
http://www.fwbusiness.com/,https://twitter.com/fwbusiness,https://www.facebook.com/businessweekly,http://www.youtube.com/channel/UC_vu4MyvR3bsVpCSVzicwQw,
http://www.fortwaynereader.com/,,,,
http://www.frostillustrated.com/,https://twitter.com/frostillustrate,https://www.facebook.com/FrostIllustrated,http://www.youtube.com/user/FrostIllustrated,
http://www.journalgazette.net/,https://twitter.com/JGfortwayne,https://www.facebook.com/journalgazette,https://www.instagram.com/jgfortwayne/,
http://www.news-sentinel.com/,https://twitter.com/newssentinel,https://www.facebook.com/thenewssentinel,https://www.instagram.com/thenewssentinel/,http://www.youtube.com/user/TheNewsSentinelVideo
http://www.thewaynedalenews.com/,https://twitter.com/WaynedaleNews,https://www.facebook.com/Waynedalenews,https://www.instagram.com/waynedalenews/,http://www.youtube.com/user/waynedaler
http://www.chronicle-tribune.com/ftimes/,https://twitter.com/ftimes,https://www.facebook.com/frankforttimes,http://www.youtube.com/channel/UCh_xr3dy_wYTs6lBtuYnU8w,
http://www.dailyjournal.net/,https://twitter.com/DailyJournalNet,https://www.facebook.com/DailyJournalNews,https://www.youtube.com/channel/UC79w55nWoHLrhQuB1p_HYdQ,
http://springsvalleyherald.com/,https://www.facebook.com/pages/Springs-Valley-Herald/144672635560482,,,
http://kpcnews.com/?x=garrettclipper,https://twitter.com/kpcnews,https://www.facebook.com/kpcnews,https://www.youtube.com/user/kpcnewscom,
http://chicagocrusader.com/category/gary-local-news/,https://twitter.com/CrusaderNewspap,https://www.facebook.com/thecrusader.newspaper.7,,
http://www.webelpuente.com/,https://twitter.com/ELPUENTENEWS,https://www.facebook.com/ELPUENTENEWS,,
http://www.goshennews.com/,https://twitter.com/YourGoshenNews,https://www.facebook.com/TheGoshenNews,,
http://www.bannergraphic.com/,https://www.facebook.com/banner.graphic,http://www.youtube.com/user/bannergraphic,,
http://www.greenfieldreporter.com/,https://twitter.com/GreenfieldDR ,https://www.facebook.com/GreenfieldDR,http://www.youtube.com/user/dailyreportervideo,
http://www.greensburgdailynews.com/,https://twitter.com/GreensburgDaily,https://www.facebook.com/pages/Greensburg-Daily-News/206847829343159,,
http://www.hartfordcitynewstimes.com/,https://twitter.com/hcnewstimes,https://www.facebook.com/hartfordcitynewstimes,,
http://hsjonline.org/,https://www.facebook.com/pages/Hope-Star-Journal/141741322579263,http://www.youtube.com/user/hopestarjournal/videos,,
http://kpcnews.com/news/latest/northwest/,https://twitter.com/kpcnews,https://www.facebook.com/pages/Northwest-News-Printing/228289830547430,https://www.youtube.com/user/kpcnewscom,
http://www.chronicle-tribune.com/hp_online/,https://twitter.com/theheraldpress,,,
http://www.huntingtoncountytab.com/,https://www.facebook.com/HCTAB,,,
http://yamei-today.com/,,,,
http://www.ibj.com/,https://twitter.com/IBJnews,https://www.facebook.com/IndianapolisBusinessJournal,http://www.youtube.com/user/IBJMediaCorp,
http://www.indianapolisrecorder.com/,https://twitter.com/IndyRecorder,https://www.facebook.com/IndyRecorder/,https://www.instagram.com/indyrecorder/,http://www.youtube.com/user/indyrecorder
http://www.indystar.com/,https://twitter.com/indystar,https://www.facebook.com/indianapolis.star,https://www.instagram.com/indystar/,http://www.youtube.com/user/indianapolisstar
http://www.nuvo.net/,https://twitter.com/nuvo_net,http://www.youtube.com/user/NUVOlive,,
http://ss-times.com/,https://twitter.com/southsidetimes,https://www.facebook.com/TheSouthsideTimes,,
http://www.southsidervoice.com/,https://twitter.com/SouthsiderVoice,https://www.facebook.com/indysouthsider,http://www.youtube.com/user/southsidervoicetv,
http://weeklyview.net/,,,,
http://thegayword.com/,https://twitter.com/TheGayWord,https://www.facebook.com/TheGayWord,,
http://jasonvilleindependent.com/,,,,
https://duboiscountyherald.com/,https://twitter.com/DuboisCoHerald,https://www.facebook.com/DuboisCountyHerald,https://www.instagram.com/duboiscountyherald/,http://www.youtube.com/channel/UCqjZTzZwHK42Zpf7pCY9YVw
http://www.newsandtribune.com/,https://twitter.com/newsandtribune,https://www.facebook.com/newsandtribune,http://www.youtube.com/user/newsandtribune,
http://kpcnews.com/,https://twitter.com/kpcnews,https://www.facebook.com/kpcnews,http://www.youtube.com/user/kpcnewscom,
http://www.newsbug.info/newton_county_enterprise/,https://www.facebook.com/NewtonCountyNewspapers,,,
http://thebanneronline.com/,https://twitter.com/ktownbanner,https://www.facebook.com/pages/Knightstown-Banner/111900458215,https://www.youtube.com/user/ktownbanner,
http://www.thepilotnews.com/category/leader-starke-county,https://www.facebook.com/Starke-County-Leader-902418709837242/,,,
http://kokomoherald.com/,https://twitter.com/kokomoherald,https://www.facebook.com/KokomoHerald,https://www.instagram.com/kokomoherald/,http://www.youtube.com/channel/UCNuBaOqG1GnT1irYFyB8KDA
http://kokomoperspective.com/,https://twitter.com/KokomoNews,https://www.facebook.com/KokomoPerspective,https://www.instagram.com/kokomoperspective/,http://www.youtube.com/user/KokomoPerspectiveTV
http://www.kokomotribune.com/,https://twitter.com/kokomotribune,https://www.facebook.com/KokomoTribune,,
http://www.heraldargus.com/,https://twitter.com/HeraldArgus,https://www.facebook.com/The-La-Porte-County-Herald-Argus-565599370262091,http://www.heraldargus.com/obituaries/,
http://www.jconline.com/,https://twitter.com/jconline,https://www.facebook.com/journalandcourier,,
http://www.newsbug.info/lafayette_leader/,,,,
http://www.lagrangepublishing.com/,,,,
http://www.thedcregister.com/,https://www.facebook.com/pages/Register-Publications/173654106006773,http://www.youtube.com/user/RegisterPublications/videos,,
http://www.reporter.net/,https://twitter.com/lebanonreporter,https://www.facebook.com/lebanonreporter,,
http://kpcnews.com/news/latest/advanceleader/,https://twitter.com/kpcnews,https://www.facebook.com/kpcnews,https://www.youtube.com/user/kpcnewscom,
http://www.gcdailyworld.com/,https://www.facebook.com/pages/Greene-County-Daily-World/146560618747210,,,
http://www.pharostribune.com/,https://twitter.com/pharostribune,https://www.facebook.com/PharosTribune,http://www.youtube.com/user/pharostribune,
http://loogooteetribune.com/,https://www.facebook.com/pages/Loogootee-Tribune/319574893154,https://www.youtube.com/user/LoogooteeTribune,,
http://madisoncourier.com/,https://twitter.com/madisoncourier,https://www.facebook.com/madisoncourier,https://www.instagram.com/madisoncourier/,https://www.youtube.com/user/TheMadisonCourier
http://www.chronicle-tribune.com/,https://twitter.com/Marion_CT,https://www.facebook.com/pages/Chronicle-Tribune/410516838990913,https://www.youtube.com/channel/UCfMr2-axfYPn93mNoxLZZmQ,
http://www.reporter-times.com/,https://twitter.com/r_t_news,https://www.facebook.com/pages/The-Reporter-Times/120634624626666,,
http://www.chicagotribune.com/suburbs/post-tribune/,https://twitter.com/posttrib,https://www.facebook.com/pages/PostTrib-newspaper/330360537007411,,
http://www.thenewsdispatch.com/,https://twitter.com/TheNewsDispatch,https://www.facebook.com/pages/Michigan-City-News-Dispatch/430459247049135,,
http://www.the-papers.com/publication.aspx?pub=mailjournal,https://www.facebook.com/TheMailJournal,,,
http://www.the-papers.com/publication.aspx?pub=thepaper,https://www.facebook.com/thePaperElkhart,,,
http://www.newsbug.info/monticello_herald_journal/,https://twitter.com/thehj,https://www.facebook.com/pages/Monticello-Herald-Journal/187972601673,,
http://www.reporter-times.com/mdt/,https://twitter.com/MDTnews,https://www.facebook.com/pages/The-Mooresville-Decatur-Times/327851438815,,
http://www.muncievoice.com/,https://twitter.com/muncievoice,https://www.facebook.com/muncievoice,http://www.youtube.com/user/MuncieVoice,
http://www.thestarpress.com/,https://twitter.com/TheStarPress,https://www.facebook.com/thestarpress,https://www.instagram.com/thestarpress/,
http://www.nwitimes.com/,https://twitter.com/nwi,https://www.facebook.com/pages/The-Times-of-Northwest-Indiana/91501294412,https://www.instagram.com/nwiphoto/,http://www.youtube.com/user/nwitimestv
http://www.bcdemocrat.com/,https://twitter.com/bcdemocrat,https://www.facebook.com/pages/Brown-County-Democrat/58947961030,http://www.youtube.com/user/bcd47448,
http://www.thecouriertimes.com/,https://twitter.com/TheCourierTimes,https://www.facebook.com/pages/The-Courier-Times/305302932140,,
http://poseycountynews.com/,https://www.facebook.com/PoseyCountyNews,,,
http://www.farmers-exchange.net/,,,,
http://gbpnews.com/,https://www.facebook.com/pages/Green-Banner-Publications/354520212466,,,
http://www.pal-item.com/,https://twitter.com/pi_news,https://www.facebook.com/palitem,http://www.youtube.com/user/palladiumitem,
http://www.washtimesherald.com/,https://twitter.com/washtimesherald,https://www.facebook.com/washtimesherald,https://www.youtube.com/user/wthmobile/videos,
http://www.warricknews.com/,https://www.facebook.com/warrickpublishing,http://www.youtube.com/user/warrickpub/videos,,
http://currentnoblesville.com/,https://twitter.com/CI_Noblesville,https://www.facebook.com/currentinnoblesville,https://www.youtube.com/user/CurrentPublishingLLC,
http://thetimes24-7.com/,https://www.facebook.com/TheTimesofNoblesville,,,
