http://yellowstone.net/newspaper,https://www.facebook.com/yellowstone.net,,,
http://www.falloncountyextra.com/,https://www.facebook.com/Fallon-County-Times-143964178971299/,,,
http://www.belgrade-news.com/,https://twitter.com/belgnews,https://www.facebook.com/belgradenews,https://www.instagram.com/belgrade_news/,
http://www.explorebigsky.com/,https://twitter.com/explorebigsky,https://www.facebook.com/explorebigsky,https://www.instagram.com/explorebigsky/,https://www.youtube.com/channel/UChPRHmJ6hU3FL6xD6k2ReFA
http://bigtimberpioneer.net/,https://www.facebook.com/BigTimberPioneer,,,
http://www.bigforkeagle.com/,https://twitter.com/BigforkEagle,https://www.facebook.com/bigforkeagle,https://www.instagram.com/bigforkeagle/,http://www.youtube.com/user/TheBigforkEagle
http://billingsgazette.com/,https://twitter.com/billingsgazette,https://www.facebook.com/billingsgazette,https://www.instagram.com/billingsgazette/,http://www.youtube.com/user/BillingsGazette
http://boulder-monitor.com/,,,,
http://www.bozemandailychronicle.com/,https://twitter.com/bozchron,https://www.facebook.com/dailychronicle,https://www.instagram.com/bozchron/,http://www.youtube.com/user/bozchron
http://www.cutbankpioneerpress.com/glacier_reporter/,,,,
http://mtstandard.com/,https://twitter.com/mtsbrk,https://www.facebook.com/MontanaStandard,http://www.youtube.com/user/mtstandard1,
http://www.cascademontana.com/courier.htm,https://www.facebook.com/pages/The-Cascade-Courier/137537229621471,,,
http://libertycountytimes.net/,,,,
http://www.choteauacantha.com/,https://www.facebook.com/choteauacanthanewspaper,,,
http://www.hungryhorsenews.com/,https://twitter.com/hungryhorsenews,https://www.facebook.com/HungryHorseNews,,
http://www.stillwatercountynews.com/,https://www.facebook.com/Stillwater-County-News-148408001915882/,,,
http://www.theindependentobserver.com/,,,,
http://www.cutbankpioneerpress.com/cut_bank_pioneer_press/,https://www.facebook.com/cutbankpioneerpress,,,
http://www.sspmt.com/,,,,
http://www.dillontribune.com/,https://www.facebook.com/pages/Dillon-Tribune/133779430629,,,
http://helenair.com/,https://twitter.com/helenaironline,https://www.facebook.com/helenaironline,https://www.instagram.com/independentrecord/,http://www.youtube.com/channel/UC-5Cl2mUOyNsP9QL_QLOubw
http://missoulanews.bigskypress.com/,https://twitter.com/Missoula_Indy,https://www.facebook.com/MissoulaIndependent,http://www.youtube.com/user/MissoulaIndependent,
http://missoulian.com/,https://twitter.com/missoulian,https://www.facebook.com/MissoulianNewspaper,https://www.instagram.com/missoulian/,
http://www.madisoniannews.com/,https://twitter.com/MadisonianNews,https://www.facebook.com/madisonian,,
https://tobaccovalleynews.com/,,,,
http://www.fairfieldsuntimes.com/,https://twitter.com/Fairfield_MT,https://www.youtube.com/user/fairfieldmontana,,
http://www.riverpressnews.com/,https://www.facebook.com/riverpress,,,
http://www.glasgowcourier.com/,https://twitter.com/glasgowcourier,https://www.facebook.com/glasgowcourier,,
http://www.rangerreview.com/,https://www.facebook.com/pages/Glendive-Ranger-Review/181669755186679,https://www.instagram.com/rangerreview/,http://www.youtube.com/channel/UCT1uOKCUIcMLmqKMDhCgoIg,
http://www.greatfallstribune.com/,https://twitter.com/gftribune,https://www.facebook.com/greatfallstribune,https://www.instagram.com/gftribune/,
http://www.theprairiestar.com/,https://www.facebook.com/theprairiestar,,,
http://ravallirepublic.com/,https://twitter.com/RavalliRepublic,https://www.facebook.com/RavalliRepublic,,
http://www.bighorncountynews.com/,https://www.facebook.com/bighorncountynews,,,
http://www.havredailynews.com/,https://twitter.com/HavreDaily,https://www.facebook.com/havredailynews,http://www.youtube.com/user/HavreDailyNews,
http://www.dailyinterlake.com/,https://twitter.com/DailyInterLake,https://www.facebook.com/Dailyinterlake,https://www.instagram.com/dailyinterlake/,http://www.youtube.com/user/dailyinterlake1
http://flatheadbeacon.com/,https://twitter.com/FlatheadBeacon,https://www.facebook.com/FlatheadBeacon,https://www.instagram.com/flatheadbeacon/,http://www.youtube.com/channel/UCSKSlBrclINtzZjZjchSDFA
http://www.laureloutlook.com/,https://www.facebook.com/Laurel-Outlook-638779076224074/,https://www.youtube.com/channel/UCMQivVF-wb1g5HbjHmbF3EQ,,
http://www.lewistownnews.com/,https://www.facebook.com/pages/Lewistown-News-Argus/421092084688871,,,
http://www.thewesternnews.com/,https://twitter.com/westernnews,https://www.facebook.com/TheWesternNews,http://www.youtube.com/user/WesternNews,
http://www.livingstonenterprise.com/,https://www.facebook.com/LivingEnterprise,http://www.youtube.com/user/LivingstonEnterprise,,
http://www.phillipscountynews.com/,,,,
http://www.milescitystar.com/,https://www.facebook.com/Miles-City-Star-1548566818768665/?rf=107039792685771,,,
http://www.charkoosta.com/,https://www.facebook.com/pages/Char-Koosta-News/442070065870230,,,
http://www.pburgmail.com/,,,,
http://www.vp-mi.com/,https://www.facebook.com/pages/Clark-Fork-Valley-Press-Mineral-Independent/433667780046665,http://www.youtube.com/user/CFVPMI,,
http://www.leaderadvertiser.com/,https://twitter.com/LCLNews,https://www.facebook.com/pages/Lake-County-Leader/124479984253096,https://www.instagram.com/lakecountyleader/,http://www.youtube.com/user/lakecountyleader
http://carboncountynews.com/,https://www.facebook.com/pages/Carbon-County-News/143696048977516,,,
http://localrag.com/,https://www.facebook.com/localrag,,,
http://www.seeleylake.com/,https://www.facebook.com/SeeleySwanPathfinder,,,
http://www.cutbankpioneerpress.com/shelby_promoter/,https://www.facebook.com/shelbypromoter,,,
http://www.sidneyherald.com/,https://twitter.com/sidneyherald,https://www.facebook.com/sidney.herald,http://www.youtube.com/channel/UCLrGj1WLDPFQFSIVMkd-dEA,
http://www.roundupweb.com/,https://www.facebook.com/pages/The-Roundup/153561852869,,,
http://www.bitterrootstar.com/,https://www.facebook.com/pages/Bitterroot-Star/242240777623,,,
http://www.terrytribune.com/,,,,
http://www.scledger.net/,https://www.facebook.com/sanderscountyledger,,,
http://www.cutbankpioneerpress.com/the_valierian/,https://www.facebook.com/thevalierian,,,
http://www.whitefishpilot.com/,https://twitter.com/whitefishpilot,https://www.facebook.com/pages/Whitefish-Pilot/171618699504,http://www.youtube.com/user/Whitefishpilot,
http://www.whitehallledger.com/,,,,
http://www.wolfpointherald.com/,https://www.facebook.com/pages/The-Wolf-Point-Herald-News/126310147312,,,
